booking_id,booking_date,departure_date,advance_booking_days,passenger_name,email,phone,country,city,origin,destination,distance_miles,cabin_class,num_passengers,fare_per_passenger,total_fare,payment_method,payment_status,payment_attempts,booking_channel,bookings_last_24h,ip_address,device_id,device_reuse_count,is_cancelled,cancellation_time_hours,is_frequent_flyer,ff_miles,ff_tier,account_age_days,calculated_risk_score,is_fraud,fraud_flags,rule_based_score,num_flags,rule_based_prediction,ml_anomaly_prediction,ml_anomaly_score,ml_risk_label,final_fraud_score,final_risk_category
BK010929,2024-11-04,2024-12-23 00:00:00,49,Passenger929 Legit346,passenger929.legit346374@icloud.com,+483-104-9321,Japan,Osaka,LAX,Tokyo,5478,Business,2,1868.98,3737.96,Bank Transfer,Success,1,Mobile App,2,126.172.16.92,e8ab333389070db3,3,False,,False,0,,302,0,False,CLEAN,0,0,LOW_RISK,1,-0.454602198391557,NORMAL,9.86,LOW
BK010930,2025-01-16,2025-02-03 00:00:00,18,Passenger930 Legit838,passenger930.legit838411@hotmail.com,+170-850-1134,Germany,Munich,NYC,LAX,2451,Economy,4,282.1,1128.39,Debit Card,Success,1,Travel Agent,0,46.72.161.70,df953803d8fa0056,2,False,,False,0,,189,0,False,CLEAN,0,0,LOW_RISK,1,-0.468615389902,NORMAL,11.71,LOW
BK010931,2024-12-24,2025-01-08 00:00:00,15,Passenger931 Legit129,passenger931.legit129113@outlook.com,+40-792-3173,UAE,Abu Dhabi,NYC,LHR,3451,Economy,3,496.01,1488.02,Credit Card,Success,1,Mobile App,1,5.33.71.233,b63e7eeaafa11695,3,False,,False,0,,1556,0,False,CLEAN,0,0,LOW_RISK,1,-0.442815028716363,NORMAL,8.31,LOW
BK010932,2025-01-02,2025-02-17 00:00:00,46,Passenger932 Legit944,passenger932.legit94481@gmail.com,+115-245-4915,UAE,Dubai,Chicago,Miami,1188,Business,1,420.17,420.17,Debit Card,Success,1,Call Center,0,6.194.93.207,630c0c1b953d86f1,2,False,,True,100283,Gold,1195,0,False,CLEAN,0,0,LOW_RISK,1,-0.47808643266171036,NORMAL,12.96,LOW
BK010933,2025-01-26,2025-02-24 00:00:00,29,Passenger933 Legit297,passenger933.legit297351@gmail.com,+266-747-8067,UAE,Abu Dhabi,Orlando,Vegas,2028,Economy,1,261.7,261.7,PayPal,Success,1,Call Center,1,6.112.232.179,ced052f13ec01553,2,False,,True,33220,Silver,1031,0,False,CLEAN,0,0,LOW_RISK,1,-0.4380969129021196,NORMAL,7.69,LOW
BK010934,2024-12-03,2025-01-03 00:00:00,31,Passenger934 Legit353,passenger934.legit353867@gmail.com,+684-425-8792,UK,London,Houston,Phoenix,1009,Business,4,405.28,1621.13,Debit Card,Success,1,Mobile App,1,80.131.60.131,4eb92aab17bcacef,3,False,,True,20521,Bronze,1048,0,False,CLEAN,0,0,LOW_RISK,1,-0.4576175378322952,NORMAL,10.26,LOW
BK010935,2024-12-26,2025-01-17 00:00:00,22,Passenger935 Legit185,passenger935.legit185946@icloud.com,+613-444-2208,USA,Los Angeles,Toronto,Vancouver,2080,First Class,4,1475.52,5902.08,PayPal,Success,1,Mobile App,0,50.225.116.174,5f5e6473241a952e,1,False,,False,0,,620,0,False,CLEAN,0,0,LOW_RISK,1,-0.5170318116513017,NORMAL,18.1,LOW
BK010936,2025-01-07,2025-02-18 00:00:00,42,Passenger936 Legit334,passenger936.legit334316@icloud.com,+353-970-2481,Germany,Berlin,Sydney,Melbourne,442,Business,2,145.94,291.88,PayPal,Success,1,Call Center,0,46.89.121.28,c050eb3e1f3bc712,2,False,,False,0,,939,0,False,CLEAN,0,0,LOW_RISK,1,-0.3920633913019926,NORMAL,1.61,LOW
BK010937,2025-01-17,2025-03-04 00:00:00,46,Passenger937 Legit577,passenger937.legit577736@outlook.com,+300-704-1397,UK,London,LAX,Tokyo,5478,Business,3,1889.7,5669.09,Credit Card,Success,1,Travel Agent,2,90.115.43.227,fe7e52b90b8ceccc,3,False,,True,131827,Gold,1170,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5732247172822796,ANOMALY,25.51,LOW
BK010938,2024-12-12,2024-12-12 06:00:00,0,Passenger938 Fraud757,passenger938.fraud757959@hotmail.com,+620-229-7386,France,Paris,NYC,LHR,3451,Business,1,1197.75,1197.75,Debit Card,Success,1,Website,2,51.79.80.26,6a8837539f290182,2,True,5.0,False,0,,14,35,True,QUICK_CANCEL,30,1,LOW_RISK,1,-0.46671959486331366,NORMAL,29.46,LOW
BK010939,2025-01-01,2025-01-15 00:00:00,14,Passenger939 Legit571,passenger939.legit571141@icloud.com,+527-798-8392,USA,Chicago,Boston,SFO,2704,First Class,1,1675.32,1675.32,PayPal,Success,1,Website,1,50.162.26.3,7d24453cd0f44080,1,True,685.0,False,0,,1246,0,False,CLEAN,0,0,LOW_RISK,1,-0.43855125793154487,NORMAL,7.75,LOW
BK010940,2025-01-18,2025-01-27 00:00:00,9,Passenger940 Legit606,passenger940.legit606963@outlook.com,+654-454-1905,Australia,Brisbane,Orlando,Vegas,2028,Premium Economy,3,383.62,1150.86,Bank Transfer,Success,1,Website,1,1.105.139.105,af12334e650dfd75,3,False,,False,0,,1460,0,False,CLEAN,0,0,LOW_RISK,1,-0.43578098337430277,NORMAL,7.38,LOW
BK010941,2024-11-19,2024-11-19 15:00:00,0,Passenger941 Fraud828,2237x71@throwaway.email,+458-276-2174,Germany,Frankfurt,Dubai,Mumbai,1200,Economy,2,53.77,107.53,Bank Transfer,Failed,3,Airport Counter,0,1.16.100.176,6e041328491f1a3c,17,True,47.0,False,0,,13,100,True,"SUSPICIOUS_EMAIL,DEVICE_ABUSE,PAYMENT_FAILED,SUSPICIOUS_DISCOUNT",100,4,HIGH_RISK,-1,-0.5824135352267577,ANOMALY,86.73,CRITICAL
BK010942,2024-12-01,2025-01-11 00:00:00,41,Passenger942 Legit961,passenger942.legit961684@gmail.com,+665-818-8846,France,Marseille,NYC,LAX,2451,Premium Economy,4,476.51,1906.02,Bank Transfer,Success,1,Travel Agent,1,51.23.21.6,4e6bc7a272656c16,1,False,,False,0,,384,0,False,CLEAN,0,0,LOW_RISK,1,-0.4485544213421362,NORMAL,9.07,LOW
BK010943,2024-11-02,2024-12-08 00:00:00,36,Passenger943 Legit585,passenger943.legit585248@outlook.com,+575-473-1451,UK,Manchester,Tokyo,Seoul,735,Business,1,252.45,252.45,Bank Transfer,Success,1,Website,2,80.135.155.93,4f96b4895d33b9a6,2,False,,False,0,,1443,0,False,CLEAN,0,0,LOW_RISK,1,-0.40790951897047756,NORMAL,3.7,LOW
BK010944,2024-11-15,2024-12-30 00:00:00,45,Passenger944 Legit446,passenger944.legit446439@hotmail.com,+81-341-8195,Canada,Vancouver,Boston,SFO,2704,First Class,1,1795.07,1795.07,Points,Success,1,Mobile App,2,147.205.54.35,c600c9b6b68ddd6b,2,False,,False,0,,1769,0,False,CLEAN,0,0,LOW_RISK,1,-0.4737770863104684,NORMAL,12.39,LOW
BK010945,2024-12-18,2025-01-17 00:00:00,30,Passenger945 Legit324,passenger945.legit324470@gmail.com,+201-657-9597,Japan,Tokyo,NYC,LAX,2451,First Class,3,1686.7,5060.11,Credit Card,Success,1,Travel Agent,0,126.152.200.227,0ea75eb1a2d6fe8e,1,False,,True,62255,Gold,181,0,False,CLEAN,0,0,LOW_RISK,-1,-0.551862449834136,ANOMALY,22.69,LOW
BK010946,2024-11-10,2025-01-07 00:00:00,58,Passenger946 Legit796,passenger946.legit796798@gmail.com,+701-405-3852,Japan,Osaka,NYC,LHR,3451,Economy,3,395.76,1187.29,Points,Success,1,Travel Agent,0,126.134.245.7,9bac575380c3eee9,2,False,,False,0,,1337,0,False,CLEAN,0,0,LOW_RISK,1,-0.44132706950013234,NORMAL,8.11,LOW
BK010947,2025-01-01,2025-01-09 00:00:00,8,Passenger947 Legit622,passenger947.legit622565@icloud.com,+799-336-1048,Australia,Melbourne,Tokyo,Seoul,735,Economy,3,93.7,281.11,Bank Transfer,Success,1,Website,1,1.74.58.170,f7ddbfeb977cbbad,1,False,,True,91463,Gold,1405,0,False,CLEAN,0,0,LOW_RISK,1,-0.5093658754038743,NORMAL,17.09,LOW
BK010948,2024-12-04,2024-12-14 00:00:00,10,Passenger948 Legit165,passenger948.legit165593@gmail.com,+84-656-8400,Singapore,Singapore,NYC,LAX,2451,Premium Economy,2,465.03,930.07,PayPal,Success,1,Website,0,103.228.205.167,1724db8a30a323ee,2,False,,False,0,,1435,0,False,CLEAN,0,0,LOW_RISK,1,-0.4171197482400595,NORMAL,4.92,LOW
BK010949,2025-01-06,2025-02-23 00:00:00,48,Passenger949 Legit956,passenger949.legit956489@outlook.com,+596-729-8353,India,Bangalore,Dubai,Mumbai,1200,Economy,3,136.57,409.7,Debit Card,Success,1,Call Center,2,125.171.213.92,e3049fc84a3add5a,3,False,,False,0,,1537,0,False,CLEAN,0,0,LOW_RISK,1,-0.436388792565347,NORMAL,7.46,LOW
BK010950,2024-11-10,2024-12-21 00:00:00,41,Passenger950 Fraud109,passenger950.fraud10997@hotmail.com,+205-948-2542,UAE,Abu Dhabi,Boston,SFO,2704,Premium Economy,2,491.57,983.13,PayPal,Success,5,Mobile App,2,5.108.27.101,06c84ee4d4754944,1,False,,True,212,Bronze,15,20,True,MULTIPLE_PAYMENT_FAILS,30,1,LOW_RISK,-1,-0.5393095660860523,ANOMALY,39.04,LOW
BK010951,2024-11-25,2025-01-09 00:00:00,45,Passenger951 Fraud605,4186temp16@throwaway.email,+79-581-9632,Canada,Toronto,Atlanta,Seattle,2182,Business,2,884.73,1769.45,Credit Card,Success,1,Airport Counter,1,103.174.215.232,f9286a354bedfe79,1,False,,False,0,,26,30,True,SUSPICIOUS_EMAIL,35,1,LOW_RISK,1,-0.43873657221983475,NORMAL,28.77,LOW
BK010952,2024-12-06,2024-12-20 00:00:00,14,Passenger952 Fraud593,6278temp14@10minutemail.net,+829-378-2142,France,Marseille,Sydney,Melbourne,442,Premium Economy,2,92.56,185.13,PayPal,Success,1,Website,0,51.19.62.179,938dca8a5774561d,3,True,23.0,True,3406,Bronze,23,50,True,SUSPICIOUS_EMAIL,35,1,LOW_RISK,1,-0.43728337279440244,NORMAL,28.58,LOW
BK010953,2024-11-30,2024-12-13 00:00:00,13,Passenger953 Legit357,passenger953.legit357223@gmail.com,+618-348-1142,UAE,Abu Dhabi,Atlanta,Seattle,2182,First Class,4,1383.03,5532.13,PayPal,Success,1,Call Center,2,6.69.142.235,1a7777312abccc3d,1,False,,False,0,,1419,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5357441844314643,ANOMALY,20.57,LOW
BK010954,2024-12-29,2025-02-04 00:00:00,37,Passenger954 Legit819,passenger954.legit819667@gmail.com,+429-510-9326,Australia,Melbourne,NYC,LHR,3451,Economy,1,481.71,481.71,Debit Card,Success,1,Travel Agent,0,2.69.61.123,787313359251f06a,1,False,,False,0,,1626,0,False,CLEAN,0,0,LOW_RISK,1,-0.42819686506204924,NORMAL,6.38,LOW
BK010955,2025-01-23,2025-02-09 00:00:00,17,Passenger955 Legit412,passenger955.legit412872@outlook.com,+97-804-9605,Canada,Montreal,LAX,Tokyo,5478,Premium Economy,1,1009.25,1009.25,Debit Card,Success,1,Call Center,0,142.51.158.75,94205be13023d399,1,False,,False,0,,734,0,False,CLEAN,0,0,LOW_RISK,1,-0.4284881283685824,NORMAL,6.42,LOW
BK010956,2024-11-21,2025-01-11 00:00:00,51,Passenger956 Legit784,passenger956.legit784828@outlook.com,+8-814-6040,India,Mumbai,NYC,LAX,2451,First Class,4,1478.41,5913.64,Credit Card,Success,1,Call Center,1,125.4.145.27,9657335bdc4e6ec5,2,False,,False,0,,1449,0,False,CLEAN,0,0,LOW_RISK,1,-0.5123104188852325,NORMAL,17.48,LOW
BK010957,2024-11-05,2024-12-02 00:00:00,27,Passenger957 Legit297,passenger957.legit297138@outlook.com,+859-432-2529,India,Bangalore,Houston,Phoenix,1009,Economy,2,122.98,245.95,Credit Card,Success,1,Call Center,1,125.136.92.192,50d0528d9c7fb4f2,3,False,,True,50744,Gold,675,0,False,CLEAN,0,0,LOW_RISK,1,-0.4381636956483065,NORMAL,7.7,LOW
BK010958,2024-12-26,2025-02-08 00:00:00,44,Passenger958 Legit828,passenger958.legit828794@yahoo.com,+584-455-4829,Singapore,Singapore,Boston,SFO,2704,Premium Economy,4,451.67,1806.67,PayPal,Success,1,Airport Counter,2,103.118.156.33,91a702ce65aaac0f,3,False,,True,5576,Bronze,955,0,False,CLEAN,0,0,LOW_RISK,1,-0.45790479072490464,NORMAL,10.3,LOW
BK010959,2024-11-25,2024-12-19 00:00:00,24,Passenger959 Legit281,passenger959.legit281207@outlook.com,+691-629-9827,Singapore,Singapore,Orlando,Vegas,2028,Premium Economy,2,356.72,713.44,Bank Transfer,Success,1,Travel Agent,2,103.19.222.199,3f008fae5e06dbac,2,False,,True,70297,Gold,1669,0,False,CLEAN,0,0,LOW_RISK,1,-0.48103562890794044,NORMAL,13.35,LOW
BK010960,2024-11-18,2024-12-30 00:00:00,42,Passenger960 Legit492,passenger960.legit49222@hotmail.com,+276-309-6570,UAE,Abu Dhabi,Toronto,Vancouver,2080,Economy,3,236.85,710.56,Points,Success,1,Travel Agent,2,5.127.218.207,3df1f6bd375d2452,3,False,,False,0,,849,0,False,CLEAN,0,0,LOW_RISK,1,-0.40495178435831736,NORMAL,3.31,LOW
BK010961,2024-12-31,2025-02-01 00:00:00,32,Passenger961 Legit715,passenger961.legit715265@hotmail.com,+128-921-9569,UAE,Dubai,NYC,LHR,3451,Premium Economy,1,566.08,566.08,Points,Success,1,Airport Counter,2,6.108.140.253,1bc911917d1ba74c,3,False,,False,0,,1545,0,False,CLEAN,0,0,LOW_RISK,1,-0.4225357793894492,NORMAL,5.63,LOW
BK010962,2024-12-28,2025-02-10 00:00:00,44,Passenger962 Legit544,passenger962.legit544594@outlook.com,+468-116-7694,Germany,Frankfurt,Boston,SFO,2704,Economy,4,360.2,1440.8,Credit Card,Success,1,Call Center,2,46.42.41.7,677fc45d964414ab,1,False,,True,122448,Gold,390,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5275699706092856,ANOMALY,19.49,LOW
BK010963,2024-12-16,2025-01-18 00:00:00,33,Passenger963 Legit591,passenger963.legit5911@outlook.com,+79-655-9276,Singapore,Singapore,Sydney,Melbourne,442,First Class,1,293.28,293.28,Bank Transfer,Success,1,Mobile App,1,103.188.222.148,55b1060b1d3c3902,2,True,308.0,False,0,,214,0,False,CLEAN,0,0,LOW_RISK,1,-0.405430468863896,NORMAL,3.38,LOW
BK010964,2024-12-23,2025-02-13 00:00:00,52,Passenger964 Legit900,passenger964.legit900497@outlook.com,+319-146-3223,France,Paris,Boston,SFO,2704,Business,2,1108.38,2216.76,Bank Transfer,Success,1,Call Center,1,51.153.17.217,0f0fa1fe03042ecf,2,True,270.0,False,0,,1625,0,False,CLEAN,0,0,LOW_RISK,1,-0.42792272375752066,NORMAL,6.34,LOW
BK010965,2024-11-23,2025-01-17 00:00:00,55,Passenger965 Legit538,passenger965.legit538527@gmail.com,+645-521-5085,Singapore,Singapore,Dubai,Mumbai,1200,Business,2,487.13,974.27,Bank Transfer,Success,1,Call Center,2,103.113.9.185,638dbba42ea0dd31,1,True,105.0,False,0,,469,0,False,CLEAN,0,0,LOW_RISK,1,-0.41974175091369686,NORMAL,5.26,LOW
BK010966,2025-01-16,2025-02-13 00:00:00,28,Passenger966 Legit691,passenger966.legit691665@yahoo.com,+2-877-5816,UK,Birmingham,Boston,SFO,2704,Business,2,1140.84,2281.68,Bank Transfer,Success,1,Travel Agent,0,80.198.167.107,60e4efb60ec4b7e5,1,False,,False,0,,621,0,False,CLEAN,0,0,LOW_RISK,1,-0.4269935640020724,NORMAL,6.22,LOW
BK010967,2024-11-28,2025-01-14 00:00:00,47,Passenger967 Legit796,passenger967.legit796413@icloud.com,+800-712-7185,France,Lyon,Dallas,Denver,641,Premium Economy,2,107.47,214.95,Credit Card,Success,1,Call Center,1,51.45.244.183,53e8d2f3ffad2637,3,False,,False,0,,630,0,False,CLEAN,0,0,LOW_RISK,1,-0.40043034871536803,NORMAL,2.72,LOW
BK010968,2024-12-06,2025-01-04 00:00:00,29,Passenger968 Legit557,passenger968.legit557908@hotmail.com,+178-791-7774,Japan,Osaka,Dallas,Denver,641,Premium Economy,4,112.32,449.29,Bank Transfer,Success,1,Airport Counter,2,126.253.135.201,cafd3bbb24a74b9a,2,False,,False,0,,1511,0,False,CLEAN,0,0,LOW_RISK,1,-0.4408536007701051,NORMAL,8.05,LOW
BK010969,2025-01-04,2025-02-25 00:00:00,52,Passenger969 Legit392,passenger969.legit392602@outlook.com,+869-294-8309,UAE,Dubai,Sydney,Melbourne,442,First Class,3,308.55,925.64,Credit Card,Success,1,Travel Agent,1,6.144.12.68,e1db9b1b367d375a,1,True,515.0,False,0,,906,0,False,CLEAN,0,0,LOW_RISK,1,-0.4101311854302172,NORMAL,4.0,LOW
BK010970,2024-12-15,2024-12-15 04:00:00,0,Passenger970 Fraud711,passenger970.fraud711785@yahoo.com,+668-895-4407,UK,Manchester,Houston,Phoenix,1009,Economy,1,132.34,132.34,Credit Card,Success,5,Mobile App,9,90.125.170.168,2f810b6623e34caa,1,True,12.0,False,0,,27,80,True,"MULTIPLE_PAYMENT_FAILS,HIGH_VELOCITY",55,2,MEDIUM_RISK,-1,-0.5763480629290442,ANOMALY,58.93,MEDIUM
BK010971,2024-11-05,2024-12-22 00:00:00,47,Passenger971 Legit521,passenger971.legit521267@hotmail.com,+30-975-2289,USA,New York,Boston,SFO,2704,Economy,1,363.64,363.64,PayPal,Success,1,Website,2,50.160.41.23,8ff175ce2e062d8b,1,False,,False,0,,620,0,False,CLEAN,0,0,LOW_RISK,1,-0.4165765678213827,NORMAL,4.85,LOW
BK010972,2024-12-06,2025-01-07 00:00:00,32,Passenger972 Legit558,passenger972.legit558320@outlook.com,+482-559-7964,Singapore,Singapore,Singapore,Bangkok,882,Economy,4,111.49,445.94,Credit Card,Success,1,Travel Agent,2,103.8.190.183,f63e78f863c5a370,2,False,,False,0,,1380,0,False,CLEAN,0,0,LOW_RISK,1,-0.4341441217178377,NORMAL,7.16,LOW
BK010973,2025-01-19,2025-01-30 00:00:00,11,Passenger973 Legit639,passenger973.legit639169@yahoo.com,+709-337-1059,India,Bangalore,London,Paris,214,Premium Economy,2,40.4,80.81,PayPal,Success,1,Travel Agent,2,106.216.89.235,e5603b78d9589cce,1,False,,False,0,,622,0,False,CLEAN,0,0,LOW_RISK,1,-0.41639304198264243,NORMAL,4.82,LOW
BK010974,2024-12-19,2024-12-28 00:00:00,9,Passenger974 Legit644,passenger974.legit644315@hotmail.com,+889-349-4493,India,Delhi,Boston,SFO,2704,Economy,3,336.21,1008.62,Points,Success,1,Call Center,1,106.1.96.84,941f7dd094b3b9c5,2,False,,True,48642,Silver,1658,0,False,CLEAN,0,0,LOW_RISK,1,-0.5040015881697665,NORMAL,16.38,LOW
BK010975,2025-01-22,2025-02-12 00:00:00,21,Passenger975 Legit616,passenger975.legit616551@hotmail.com,+424-417-9141,UAE,Dubai,Houston,Phoenix,1009,First Class,3,562.21,1686.62,Credit Card,Success,1,Airport Counter,2,5.4.72.91,ab13fe35e3be257a,2,False,,False,0,,1036,0,False,CLEAN,0,0,LOW_RISK,1,-0.413757455876878,NORMAL,4.48,LOW
BK010976,2024-11-11,2024-12-10 00:00:00,29,Passenger976 Legit647,passenger976.legit647959@icloud.com,+795-650-6974,Australia,Brisbane,Sydney,Melbourne,442,Premium Economy,1,83.27,83.27,Points,Success,1,Call Center,2,1.87.192.85,46e7d8469db7e814,3,False,,False,0,,406,0,False,CLEAN,0,0,LOW_RISK,1,-0.4093879165002569,NORMAL,3.9,LOW
BK010977,2025-01-19,2025-02-06 00:00:00,18,Passenger977 Legit453,passenger977.legit453211@gmail.com,+602-325-6096,Australia,Brisbane,Singapore,Bangkok,882,Economy,1,118.51,118.51,Debit Card,Success,1,Travel Agent,0,2.65.88.80,057e3ac9092a7cf6,1,False,,False,0,,937,0,False,CLEAN,0,0,LOW_RISK,1,-0.4140595008839701,NORMAL,4.52,LOW
BK010978,2024-12-01,2025-01-25 00:00:00,55,Passenger978 Legit862,passenger978.legit862754@gmail.com,+178-164-9437,USA,Miami,Sydney,Melbourne,442,Business,2,165.75,331.5,Debit Card,Success,1,Travel Agent,0,3.127.42.86,fdb9a92204a8f579,3,False,,True,19148,Bronze,308,0,False,CLEAN,0,0,LOW_RISK,1,-0.44425370130036745,NORMAL,8.5,LOW
BK010979,2024-11-08,2025-01-05 00:00:00,58,Passenger979 Legit139,passenger979.legit13911@hotmail.com,+452-645-2440,India,Delhi,Chicago,Miami,1188,Economy,1,154.68,154.68,Bank Transfer,Success,1,Call Center,1,125.221.121.192,5c612bc6db1a7f33,2,False,,False,0,,425,0,False,CLEAN,0,0,LOW_RISK,1,-0.4319607264115905,NORMAL,6.88,LOW
BK010980,2025-01-16,2025-03-01 00:00:00,44,Passenger980 Legit859,passenger980.legit859417@icloud.com,+879-712-5372,UK,London,LAX,Tokyo,5478,Business,2,1807.46,3614.91,PayPal,Success,1,Travel Agent,0,90.194.47.5,c55064af449f891d,3,False,,False,0,,507,0,False,CLEAN,0,0,LOW_RISK,1,-0.4457831429795986,NORMAL,8.7,LOW
BK010981,2024-11-16,2024-12-18 00:00:00,32,Passenger981 Legit237,passenger981.legit237428@icloud.com,+948-228-3489,Germany,Berlin,Singapore,Bangkok,882,Economy,4,106.55,426.22,Bank Transfer,Success,1,Website,2,46.138.254.147,d41e6cf947d31cb7,3,False,,True,95508,Gold,1344,0,False,CLEAN,0,0,LOW_RISK,1,-0.514150832662443,NORMAL,17.72,LOW
BK010982,2025-01-21,2025-03-09 00:00:00,47,Passenger982 Legit777,passenger982.legit777133@yahoo.com,+565-742-8468,UAE,Abu Dhabi,Singapore,Bangkok,882,Economy,2,100.27,200.54,Credit Card,Success,1,Airport Counter,1,5.130.97.143,5ab4f80e2d56c1c2,1,False,,False,0,,784,0,False,CLEAN,0,0,LOW_RISK,1,-0.3963041747177297,NORMAL,2.17,LOW
BK010983,2024-11-06,2024-12-04 00:00:00,28,Passenger983 Legit834,passenger983.legit83424@yahoo.com,+936-746-9454,Germany,Frankfurt,Singapore,Bangkok,882,First Class,1,604.24,604.24,Credit Card,Success,1,Call Center,0,46.183.153.227,44a0dd3f3719345b,2,False,,False,0,,1598,0,False,CLEAN,0,0,LOW_RISK,1,-0.418773648707767,NORMAL,5.14,LOW
BK010984,2025-01-14,2025-01-22 00:00:00,8,Passenger984 Legit449,passenger984.legit449650@icloud.com,+996-846-9274,India,Mumbai,NYC,LAX,2451,Business,4,897.93,3591.71,PayPal,Success,1,Call Center,2,125.220.68.57,d78494e82a755edb,3,False,,False,0,,1225,0,False,CLEAN,0,0,LOW_RISK,1,-0.5091527844255969,NORMAL,17.06,LOW
BK010985,2024-12-25,2025-02-14 00:00:00,51,Passenger985 Legit490,passenger985.legit490850@yahoo.com,+76-310-7379,France,Marseille,Atlanta,Seattle,2182,Economy,4,286.49,1145.97,Debit Card,Success,1,Mobile App,2,51.4.143.124,2e7249d60f8b616b,3,False,,False,0,,343,0,False,CLEAN,0,0,LOW_RISK,1,-0.4641172567543494,NORMAL,11.12,LOW
BK010986,2024-11-28,2025-01-06 00:00:00,39,Passenger986 Legit730,passenger986.legit730338@gmail.com,+779-838-5200,USA,Los Angeles,NYC,LAX,2451,Business,2,942.39,1884.78,Points,Success,1,Call Center,1,3.185.119.79,1ee84400ab978fba,1,False,,False,0,,370,0,False,CLEAN,0,0,LOW_RISK,1,-0.4126869059992781,NORMAL,4.33,LOW
BK010987,2024-11-28,2025-01-14 00:00:00,47,Passenger987 Legit518,passenger987.legit518340@yahoo.com,+130-773-7452,USA,Miami,Houston,Phoenix,1009,First Class,1,691.58,691.58,PayPal,Success,1,Airport Counter,2,50.169.194.177,17c2b1d0e1e934db,1,False,,True,145193,Gold,1538,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5587326827121086,ANOMALY,23.6,LOW
BK010988,2024-11-22,2025-01-13 00:00:00,52,Passenger988 Legit262,passenger988.legit262779@gmail.com,+540-323-3527,Germany,Berlin,Orlando,Vegas,2028,Premium Economy,3,351.5,1054.49,Bank Transfer,Success,1,Travel Agent,2,46.216.248.233,3843e8f0029ba3f6,3,False,,True,109654,Gold,750,0,False,CLEAN,0,0,LOW_RISK,1,-0.49909528228635486,NORMAL,15.73,LOW
BK010989,2025-01-01,2025-01-25 00:00:00,24,Passenger989 Legit664,passenger989.legit664334@icloud.com,+487-442-3401,India,Bangalore,Chicago,Miami,1188,Economy,2,143.59,287.18,Debit Card,Success,1,Call Center,2,106.250.140.138,d6040c4a93a93422,2,False,,True,21874,Bronze,1625,0,False,CLEAN,0,0,LOW_RISK,1,-0.435676994293054,NORMAL,7.37,LOW
BK010990,2025-01-27,2025-02-13 00:00:00,17,Passenger990 Legit639,passenger990.legit639331@gmail.com,+860-866-2930,Singapore,Singapore,Boston,SFO,2704,First Class,4,1585.33,6341.32,Debit Card,Success,1,Website,1,103.159.57.157,3bd5ad4c8554cd7b,2,False,,False,0,,1659,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5402180244366026,ANOMALY,21.16,LOW
BK010991,2025-01-12,2025-02-04 00:00:00,23,Passenger991 Fraud928,2806temp25@tempmail.com,+88-876-6362,Germany,Berlin,NYC,LAX,2451,First Class,1,565.06,565.06,Debit Card,Success,8,Travel Agent,2,51.223.25.245,a8505f75f7996c0f,3,False,,False,0,,6,70,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL,SUSPICIOUS_DISCOUNT",85,3,HIGH_RISK,-1,-0.5778329672602895,ANOMALY,77.12,HIGH
BK010992,2024-11-10,2025-01-09 00:00:00,60,Passenger992 Legit666,passenger992.legit666450@yahoo.com,+384-913-9634,UAE,Dubai,NYC,LAX,2451,First Class,4,1758.88,7035.52,Bank Transfer,Success,1,Call Center,1,5.176.125.150,dddceef90f751e98,2,True,471.0,False,0,,727,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5362214377044479,ANOMALY,20.63,LOW
BK010993,2025-01-21,2025-03-13 00:00:00,51,Passenger993 Legit944,passenger993.legit944140@gmail.com,+645-440-4378,Canada,Vancouver,Boston,SFO,2704,First Class,3,1763.9,5291.69,Credit Card,Success,1,Travel Agent,1,142.186.21.44,08d77fd4e577ea17,2,False,,False,0,,1786,0,False,CLEAN,0,0,LOW_RISK,1,-0.5050774772810968,NORMAL,16.52,LOW
BK010994,2025-01-11,2025-02-02 00:00:00,22,Passenger994 Legit772,passenger994.legit772465@outlook.com,+896-427-9995,USA,Houston,Chicago,Miami,1188,Premium Economy,1,251.1,251.1,Bank Transfer,Success,1,Airport Counter,1,50.244.136.74,767a109807807f9f,2,True,598.0,False,0,,225,0,False,CLEAN,0,0,LOW_RISK,1,-0.41188711144545026,NORMAL,4.23,LOW
BK010995,2024-11-11,2024-12-30 00:00:00,49,Passenger995 Legit950,passenger995.legit950584@gmail.com,+622-616-2059,France,Marseille,Atlanta,Seattle,2182,First Class,4,1325.43,5301.7,Credit Card,Success,1,Call Center,2,51.173.105.173,e687232b42e90581,2,False,,False,0,,544,0,False,CLEAN,0,0,LOW_RISK,1,-0.5010686161721816,NORMAL,15.99,LOW
BK010996,2024-12-02,2025-01-11 00:00:00,40,Passenger996 Legit789,passenger996.legit789279@hotmail.com,+456-544-6742,UAE,Abu Dhabi,Singapore,Bangkok,882,First Class,3,568.73,1706.2,Credit Card,Success,1,Call Center,2,6.107.156.57,c3db58be5b76a406,2,False,,False,0,,388,0,False,CLEAN,0,0,LOW_RISK,1,-0.4113046344999726,NORMAL,4.15,LOW
